content,name,extra
|Early talk was that anti-Bush people would go see it and pro-Bush people would stay home, and that's not the case. Most people do not go around with labels. A lot of Republicans have open minds.|,Michael Moore,On the movie Fahrenheit 9/11 — Zap2it.com (27 June 2004)
Because it would be Un-American.,Michael Moore,|Reply to a question as to why the standing down of the NORAD aerial forces on September 11, 2001 was not included in his movie Fahrenheit 9/11, as seen Martial Law: 9/11 Rise of the Police State (03:34, 2005) by Alex Jones.|
|Dear Mr. Bush:Any idea where all our helicopters are? It's Day 5 of Hurricane Katrina and thousands remain stranded in New Orleans and need to be airlifted. Where on earth could you have misplaced all our military choppers? Do you need help finding them? I once lost my car in a Sears parking lot. Man, was that a drag.Also, any idea where all our national guard soldiers are? We could really use them right now for the type of thing they signed up to do like helping with national disasters. How come they weren't there to begin with?|,Michael Moore, 
How does it feel to know that the man you elected to lead us after we were attacked went ahead and put a guy in charge of FEMA whose main qualification was that he ran horse shows?,Michael Moore,A Letter to All Who Voted for George W. Bush from Michael Moore. MichaelMoore.com (11 September 2005).
|Now, I know this is a bitter pill to swallow. Iraq was going to be your great legacy. Now, it's just your legacy. It didn't have to end up this way.This week, when Republicans and conservative Democrats started jumping ship, you lashed out at them. You thought the most damning thing you could say to them was that they were "endorsing the policy positions of Michael Moore and the extreme liberal wing of the Democratic party." I mean, is that the best you can do to persuade them to stick with you — compare them to me? You gotta come up with a better villain. For heaven's sakes, you had a hundred-plus million other Americans who think the same way I do — and you could have picked on any one of them! But hey, why not cut out the name-calling and the smearing and just do the obvious thing: Come join the majority! Be one of us, your fellow Americans! Is it really that hard? Is there really any other choice? George, take a walk on the wild side!|,Michael Moore,|Sorry, George, I'm In the Majority ...from Michael Moore. MichaelMoore.com (19 November 2005).|
We are the richest country in the world. We spend more on health care than any other country. Yet we have the worst health care in the Western world. Come on. We can do better than this.,Michael Moore,|As quoted in Corliss, Richard (19 May 2007). "Sicko is Socko". Time.|
|The film that's leaked onto the Internet is not taken at a movie theatre with a little home video camera, right? The way it's usually done? This is an inside job... Now, if you were a police detective, one of the first questions you'd ask is motive. Who has a vested interest in destroying the opening weekend's box office of this movie? If I were the police or the FBI investigating this felony that's taken place, that's where I would look.Having said that, I'm glad that people were able to see my movie. … I'm not a big believer in our copyright laws. I think they're way too restrictive. … I've never supported this concept of going after Napster. I think the rock bands who fought this were wrong. I think filmmakers are wrong about this. I think sharing's a good thing. … They said television would kill the movies, it didn't. They said VCRs would kill the movies, it didn't. Now they're saying this is going to kill the movies. It won't. People want to get out of the house and go to the movies! Nothing's ever going to kill that, and I really hope people will do that on opening weekend.|,Michael Moore,|On the posting of his film SiCKO on the Internet, prior to its official release, as quoted in "Michael Moore Takes on His Pirates!" by Edward Douglas (19 June 2007)|
Jesus told us that we would be judged by how we treat the least among us.,Michael Moore,The View (19 June 2007)
|The stories of the pharmaceutical companies and the health insurance companies is told. My film acts as a balance. I exist to provide balance, and I tell you, it isn't much balance. They're on every day, all day. My film is two hours. If for two hours during this entire year, people are exposed to the other side of the story, isn't that ok? It's amazing how they go after me. You asked me back there, 'You're biased. You have only one side.' Well, yeah, I have a bias. I have a bias on behalf of the little guy who doesn't have a say. I'm lucky enough to be able to have this bully pulpit, to be able to say the things I say, on behalf of the people who don't have a voice. The pharmaceutical companies and corporate America, they've got their voice. They own the networks and they can say whatever they want, all the time, and they do. So can we just have two hours for this side to have their say? I hope so, I think so. That's what I'm trying to do.|,Michael Moore,|Press conference in New York, as quoted in CommingSoon (June 2007)|
|The French, the British and the Canadian stuff that's in the films is through my American eyes, and I'm comparing it to America, and I'm not saying they don't have problems. But those aren't for me to fix. Trust me, from an American point of view, the Europeans look pretty good. You need to preserve what you have and fight to get back that which you lost.|,Michael Moore,|Interview with Jay Harris, in The Brag (August 2007)|
|There are problems in all health-care systems, but at least [Europeans] have a health-care system that covers everyone, and it's not my position or my right or my responsibility to point out the flaws in [your] health-care system — that is your job — it is your job to fix those problems.|,Michael Moore,|Casa del Cinema press conference, Rome, Italy, (August 2007)|
|I just decided to make a movie. I had no training, no film school, but I had been to a lot of movies.|,Michael Moore,As quoted in "Wait Wait Don't Tell Me" (23 June 2007)
|Democracy is not a spectator sport, it's a participatory event. If we don't participate in it, it ceases to be a democracy. So Obama will rise or fall based not so much on what he does but on what we do to support him.|,Michael Moore,|Collett-White, Mike (6 September 2009). ""Capitalism is evil," says new Michael Moore film". Reuters.|
|My mum taught me how to read before I went to kindergarden, I always thought that being able to read provided lightness, help to dispel darkness, ignorance and stupidity.|,Michael Moore,Interview while promoting Capitalism : A Love Story (March 2010)
How about that McDonalds two blocks from Ground Zero? That's killed more people than the nineteen hijackers.,Michael Moore,|On HBO's "Real Time" (September 17, 2010)|
Today just 400 Americans have more wealth than half of all Americans combined.,Michael Moore,Speech delivered at Wisconsin Capitol in Madison (5 March 2011)[1]
|Four hundred obscenely wealthy individuals, 400 little Mubaraks -- most of whom benefited in some way from the multi-trillion-dollar taxpayer bailout of 2008 -- now have more cash, stock and property than the assets of 155 million Americans combined.|,Michael Moore,Speech delivered at Wisconsin Capitol in Madison (5 March 2011)[1]
Guns don't kill people – Americans kill people.,Michael Moore,|Michael Moore on The Ed Show, MSNBC, March 22, 2012 [1]|
|Moore called the Affordable Care Act “awful” and added that, “Obamacare’s rocky start … is a result of one fatal flaw: The Affordable Care Act is a pro-insurance-industry plan implemented by a president who knew in his heart that a single-payer, Medicare-for-all model was the true way to go.” Nonetheless, Moore considered the plan a "godsend" since it provides a start "to get what we deserve: universal quality health care.”|,Michael Moore,Op-Ed written by Michael Moore in the New York Times (31 December 2013)[6][7][8]
|I live a very dull life here and know nothing that passes in the town — I never go to any public place; indeed I think I am more like a state prisoner than anything else. There are certain bounds set for me which I must not depart from; and as I cannot do as I like, I am obstinate, and stay at home a great deal.|,Martha Washington,|Letter to her niece Fanny Basset Washington (October 1789), as quoted in Memorials of Washington and of Mary, his Mother, and Martha, his Wife (1887) edited by James Walter, Robert Cary, p. 267|
|I am not apt to forget the feelings that have been inspired by ray former society with good acquaintances, nor to be insensible to their expressions of gratitude to the President of the United States; for you know me well enough, to do me the justice to believe, that I am only fond of what comes from the heart.|,Martha Washington, 
|It is owing to this kindness of our numerous friends, in all quarters, that my new and unwished-for situation is not indeed a burden to me. When I was much younger, I should probably have enjoyed the innocent gayeties of life, as much as most of my age. But I had long since placed all the prospects of my future worldly happiness in the still enjoyments of the fireside at Mount Vernon.|,Martha Washington, 
|I little thought, when the war was finished, that any circumstances could possibly have happened, which would call the General into public life again. I had anticipated that, from this moment, we should have been left to grow old, in solitude and tranquillity, together. That was, my dear madam, the first and dearest wish of my heart; but in that I have been disappointed. I will not, however, contemplate, with too much regret, disappointments that were inevitable. Though the General's feelings and my own were perfectly in unison, with respect to our predilection for private life, yet I cannot blame him, for having acted according to his ideas of duty, in obeying the voice of his country. The consciousness of having attempted to do all the good in his power, and the pleasure of finding his fellow-citizens so well satisfied with the disinterestedness of his conduct, will doubtless be some compensation for the great sacrifices, which I know he has made.|,Martha Washington, 
|Every body and every thing conspire to make me as contented as possible in it; yet I have seen too much of the vanity of human affairs, to expect felicity from the splendid scenes of public life. I am still determined to be cheerful and to be happy, in whatever situation I may be; for I have also learnt, from experience, that the greater part of our happiness or misery depends upon our dispositions, and not upon our circumstances. We carry the seeds of the one or the other about with us, in our minds, wheresoever we go.|,Martha Washington, 
My own experience and development deepen everyday my conviction that our moral progress may be measured by the degree in which we sympathize with individual suffering and individual joy.,George Eliot,Letter to Charles Bray (15 November 1857)
|If art does not enlarge men's sympathies, it does nothing morally.|,George Eliot,Letter to Charles Bray (5 July 1859)
|I wish to use my last hours of ease and strength in telling the strange story of my experience. I have never fully unbosomed myself to any human being; I have never been encouraged to trust much in the sympathy of my fellow-men. But we have all a chance of meeting with some pity, some tenderness, some charity, when we are dead: it is the living only who cannot be forgiven — the living only from whom men's indulgence and reverence are held off, like the rain by the hard east wind. While the heart beats, bruise it — it is your only opportunity; while the eye can still turn towards you with moist, timid entreaty, freeze it with an icy unanswering gaze; while the ear, that delicate messenger to the inmost sanctuary of the soul, can still take in the tones of kindness, put it off with hard civility, or sneering compliment, or envious affectation of indifference; while the creative brain can still throb with the sense of injustice, with the yearning for brotherly recognition — make haste — oppress it with your ill-considered judgements, your trivial comparisons, your careless misrepresentations.|,George Eliot,The Lifted Veil (1859)
|Our deeds are like children that are born to us; they live and act apart from our own will. Nay, children may be strangled, but deeds never: they have an indestructible life both in and out of our consciousness;|,George Eliot,Romola (1863)
|But veracity is a plant of paradise, and the seeds have never flourished beyond the walls.|,George Eliot,Romola (1863)
|His mind was destitute of that dread which has been erroneously decried as if it were nothing higher than a man’s animal care for his own skin: that awe of the Divine Nemesis which was felt by religious pagans, and, though it took a more positive form under Christianity, is still felt by the mass of mankind simply as a vague fear at anything which is called wrong-doing. Such terror of the unseen is so far above mere sensual cowardice that it will annihilate that cowardice: it is the initial recognition of a moral law restraining desire, and checks the hard bold scrutiny of imperfect thought into obligations which can never be proved to have any sanctity in the abscence of feeling.|,George Eliot,|Romola (1863), Chapter XI|
An ass may bray a good while before he shakes the stars down.,George Eliot,|Romola (1863), Book III, Chapter XVII|
I'm proof against that word failure. I've seen behind it. The only failure a man ought to fear is failure of cleaving to the purpose he sees to be best.,George Eliot,|Felix Holt, the Radical (1866) Full text online|
|An election is coming. Universal peace is declared, and the foxes have a sincere interest in prolonging the lives of the poultry.|,George Eliot,|Felix Holt, the Radical (1866)|
|'Tis God gives skill,But not without men's hands: He could not makeAntonio Stradivari's violinsWithout Antonio.|,George Eliot,Stradivarius (c. 1868)
|I like not only to be loved, but also to be told that I am loved. I am not sure that you are of the same kind. But the realm of silence is large enough beyond the grave. This is the world of light and speech, and I shall take leave to tell you that you are very dear.|,George Eliot,|Letter to Georgiana Burne-Jones, wife of the artist Edward Burne-Jones (1875)|
|Blessed is the man who, having nothing to say, abstains from giving us wordy evidence of the fact.|,George Eliot,|Impressions of Theophrastus Such, chapter 4 (1879)|
|The darkest night that ever fell upon the earth never hid the light, never put out the stars. It only made the stars more keenly, kindly glancing, as if in protest against the darkness.|,George Eliot,|As quoted in Golden Gleams of Thought from the Words of Leading Orators, Divines, Philosophers, Statesmen and Poets (1881) by S. Pollock Linn; also in Still Waters (1913)|
|The golden moments in the stream of life rush past us, and we see nothing but sand; the angels come to visit us, and we only know them when they are gone.|,George Eliot,|Reported in Josiah Hotchkiss Gilbert, Dictionary of Burning Words of Brilliant Writers (1895), p. 563|
|Blessed is the influence of one true, loving human soul on another.|,George Eliot,|As quoted in The New Dictionary of Thoughts : A Cyclopedia of Quotations from the Best Authors of the World, both Ancient and Modern (1960) compiled by Tryon Edwards, C. N. Catrevas, Jonathan Edwards, and Ralph Emerson Browns.|
|The difficulty is, to decide how far resolution should set in the direction of activity rather than in the acceptance of a more negative state.|,George Eliot,|Journal entry, December 31, 1877|
|I began … to watch with peculiar alarm lest what I called my philosophic estimate of the human lot in general, should be a mere prose lyric expressing my own pain and consequent bad temper.|,George Eliot,|Impressions of Theophrastus Such, Part 1|
|Examining the world in order to find consolation is very much like looking carefully over the pages of a great book in order to find our own name. … Whether we find what we want or not, our preoccupation has hindered us from a true knowledge of the contents.|,George Eliot,|Impressions of Theophrastus Such, Part 1|
… that modern sect of Flagellants who make a ritual of lashing — not themselves but — all their neighbours.,George Eliot,|Impressions of Theophrastus Such, Part 2|
|Nice distinctions are troublesome. It is so much easier to say that a thing is black, than to discriminate the particular shade of brown, blue, or green, to which it really belongs. It is so much easier to make up your mind that your neighbour is good for nothing, than to enter into all the circumstances that would oblige you to modify that opinion.|,George Eliot,"The Sad Fortunes of the Rev. Amos Barton" Ch. 4
|Every man who is not a monster, a mathematician, or a mad philosopher, is the slave of some woman or other.|,George Eliot,"The Sad Fortunes of the Rev. Amos Barton" Ch. 4
|[Most people] are neither extraordinarily silly, nor extraordinarily wicked, nor extraordinarily wise; their eyes are neither deep and liquid with sentiment, nor sparkling with suppressed witticisms; they have probably had no hairbreadth escapes or thrilling adventures; their brains are certainly not pregnant with genius, and their passions have not manifested themselves at all after the fashion of a volcano. … Depend upon it, you would gain unspeakably if you would learn with me to see some of the poetry and the pathos, the tragedy and the comedy, lying in the experience of a human soul that looks out through dull grey eyes, and that speaks in a voice of quite ordinary tones.|,George Eliot,"The Sad Fortunes of the Rev. Amos Barton" Ch. 5
|Any coward can fight a battle when he's sure of winning; but give me the man who has pluck to fight when he's sure of losing. That's my way, sir; and there are many victories worse than a defeat.|,George Eliot,"Janet's Repentance" Ch. 6
Opposition may become sweet to a man when he has christened it persecution.,George Eliot,|Janet's Repentance, Ch. 8|
|The blessed work of helping the world forward, happily does not wait to be done by perfect men.|,George Eliot,"Janet's Repentance" Ch. 10 in Scenes of Clerical Life (1858); this has appeared in paraphrased form as: "The important work of moving the world forward does not wait to be done by perfect men."
|Worldly faces, never look so worldly as at a funeral.|,George Eliot,"Janet's Repentance" Ch. 25
Who can proveWit to be witty when with deeper groundDulness intuitive declares wit dull?,George Eliot,|A College Breakfast-party, reported in Bartlett's Familiar Quotations, 10th ed. (1919)|
Our dead are never dead to us until we have forgotten them.,George Eliot, 
It's but little good you'll do a-watering the last year's crop.,George Eliot, 
|Deep, unspeakable suffering may well be called a baptism, a regeneration, the initiation into a new state.|,George Eliot, 
|We hand folks over to God's mercy, and show none ourselves.|,George Eliot, 
|Our deeds determine us, as much as we determine our deeds ...|,George Eliot, 
|Consequences are unpitying. Our deeds carry their terrible consequences, quite apart from any fluctuations that went before — consequences that are hardly ever confined to ourselves.|,George Eliot, 
|Family likeness has often a deep sadness in it. Nature, that great tragic dramatist, knits us together by bone and muscle, and divides us by the subtler web of our brains; blends yearning and repulsion; and ties us by our heart-strings to the beings that jar us at every movement.|,George Eliot, 
|Imagination is a licensed trespasser: it has no fear of dogs, but may climb over walls and peep in at windows with impunity.|,George Eliot, 
|The natur o' things doesn't change, though it seems as if one's own life was nothing but change. The square o' four is sixteen, and you must lengthen your lever in proportion to your weight, is as true when a man's miserable as when he's happy; and the best o' working is, it gives you a grip hold o' things outside your own lot".|,George Eliot, 
|Love has a way of cheating itself consciously, like a child who plays at solitary hide-and-seek; it is pleased with assurances that it all the while disbelieves.|,George Eliot, 
"There's folks as make bad butter and trusten to the salt t' hide it." (Mrs Poyser).,George Eliot, 
|It was a still afternoon — the golden light was lingering languidly among the upper boughs, only glancing down here and there on the purple pathway and its edge of faintly sprinkled moss: an afternoon in which destiny disguises her cold awful face behind a hazy radiant veil, encloses us in warm downy wings, and poisons us with violet-scented breath.|,George Eliot, 
Such young unfurrowed souls roll to meet each other like two velvet peaches that touch softly and are at rest; they mingle as easily as two brooklets that ask for nothing but to entwine themselves and ripple with ever-interlacing curves in the leafiest hiding-places.,George Eliot, 
|Her heart lived in no cherished secrets of its own, but in feelings which it longed to share with all the world.|,George Eliot, 
|People who love downy peaches are apt not to think of the stone, and sometimes jar their teeth terribly against it.|,George Eliot, 
One can say everything best over a meal.,George Eliot, 
|"I like breakfast-time better than any other moment in the day," said Mr. Irwine. "No dust has settled on one's mind then, and it presents a clear mirror to the rays of things".|,George Eliot, 
|These fellow-mortals, every one, must be accepted as they are: you can neither straighten their noses, nor brighten their wit, nor rectify their dispositions; and it is these people — amongst whom your life is passed — that it is needful you should tolerate, pity, and love: it is these more or less ugly, stupid, inconsistent people whose movements of goodness you should be able to admire — for whom you should cherish all possible hopes, all possible patience. And I would not, even if I had the choice, be the clever novelist who could create a world so much better than this, in which we get up in the morning to do our daily work, that you would be likely to turn a harder, colder eye on the dusty streets and the common green fields — on the real breathing men and women, who can be chilled by your indifference or injured by your prejudice; who can be cheered and helped onward by your fellow-feeling, your forbearance, your outspoken, brave justice.So I am content to tell my simple story, without trying to make things seem better than they were; dreading nothing, indeed, but falsity, which, in spite of one's best efforts, there is reason to dread. Falsehood is so easy, truth so difficult. The pencil is conscious of a delightful facility in drawing a griffin — the longer the claws, and the larger the wings, the better; but that marvellous facility which we mistook for genius is apt to forsake us when we want to draw a real unexaggerated lion. Examine your words well, and you will find that even when you have no motive to be false, it is a very hard thing to say the exact truth, even about your own immediate feelings — much harder than to say something fine about them which is not the exact truth.|,George Eliot, 
Human feeling is like the mighty rivers that bless the earth: it does not wait for beauty — it flows with resistless force and brings beauty with it.,George Eliot, 
|All honour and reverence to the divine beauty of form! Let us cultivate it to the utmost in men, women, and children — in our gardens and in our houses. But let us love that other beauty too, which lies in no secret of proportion, but in the secret of deep human sympathy. Paint us an angel, if you can, with a floating violet robe, and a face paled by the celestial light; paint us yet oftener a Madonna, turning her mild face upward and opening her arms to welcome the divine glory; but do not impose on us any aesthetic rules which shall banish from the region of Art those old women scraping carrots with their work-worn hands, those heavy clowns taking holiday in a dingy pot-house, those rounded backs and stupid weather-beaten faces that have bent over the spade and done the rough work of the world — those homes with their tin pans, their brown pitchers, their rough curs, and their clusters of onions. In this world there are so many of these common coarse people, who have no picturesque sentimental wretchedness! It is so needful we should remember their existence, else we may happen to leave them quite out of our religion and philosophy and frame lofty theories which only fit a world of extremes. Therefore, let Art always remind us of them; therefore let us always have men ready to give the loving pains of a life to the faithful representing of commonplace things — men who see beauty in these commonplace things, and delight in showing how kindly the light of heaven falls on them. There are few prophets in the world; few sublimely beautiful women; few heroes. I can't afford to give all my love and reverence to such rarities: I want a great deal of those feelings for my every-day fellow-men, especially for the few in the foreground of the great multitude, whose faces I know, whose hands I touch for whom I have to make way with kindly courtesy.|,George Eliot, 
|It seems to me now, if I was to find Father at home to-night, I should behave different; but there's no knowing — perhaps nothing 'ud be a lesson to us if it didn't come too late.|,George Eliot, 
It was the last weakness he meant to indulge in; and a man never lies with more delicious languor under the influence of a passion than when he has persuaded himself that he shall subdue it to-morrow.,George Eliot, 
|There are so many of us, and our lots are so different, what wonder that Nature's mood is often in harsh contrast with the great crisis of our lives? We are children of a large family, and must learn, as such children do, not to expect that our hurts will be made much of — to be content with little nurture and caressing, and help each other the more.|,George Eliot, 
|There is no despair so absolute as that which comes with the first moments of our first great sorrow, when we have not yet known what it is to have suffered and be healed, to have despaired and to have recovered hope.|,George Eliot, 
|There's no pleasure i' living if you're to be corked up for ever, and only dribble your mind out by the sly, like a leaky barrel.|,George Eliot, 
It is well known to all experienced minds that our firmest convictions are often dependent on subtle impressions for which words are quite too coarse a medium.,George Eliot, 
Men's lives are as thoroughly blended with each other as the air they breathe: evil spreads as necessarily as disease.,George Eliot, 
|Doubtless a great anguish may do the work of years, and we may come out from that baptism of fire with a soul full of new awe and new pity.|,George Eliot, 
|How is it that the poets have said so many fine things about our first love, so few about our later love? Are their first poems their best? Or are not those the best which come from their fuller thought, their larger experience, their deeper-rooted affections?|,George Eliot, 
|They kissed each other with a deep joy.What greater thing is there for two human souls, than to feel that they are joined for life — to strengthen each other in all labour, to rest on each other in all sorrow, to minister to each other in all pain, to be one with each other in silent unspeakable memories at the moment of the last parting?|,George Eliot, 
|You told me the truth when you said to me once, "There's a sort of wrong that can never be made up for".|,George Eliot, 
|Come in, Adam, and rest; it has been a hard day for thee.|,George Eliot, 
He was like a cock who thought the sun had risen to hear him crow.,George Eliot,|Chapter 33. Compare: Edmond Rostand, Chantecler: Hymn to the Sun, Act II, Sc. 3:Je reculeÉbloui de me voir moi même tout vermeilEt d’avoir, moi, le coq, fait élever le soleil.I fall backdazzled at beholding myself all rosy red,At having, I myself, caused the sun to rise.|
|Howiver, I'm not denyin' the women are foolish: God Almighty made 'em to match the men.|,George Eliot,Chapter 53
Anger and jealousy can no more bear to lose sight of their objects than love...,George Eliot,|Book I, ch. x|
Our life is determined for us — and it makes the mind very free when we give up wishing and only think of bearing what is laid upon us and doing what is given us to do.,George Eliot,|Book V, ch. i|
|I should like to know what is the proper function of women, if it is not to make reasons for husbands to stay at home, and still stronger reasons for bachelors to go out.|,George Eliot,|Book VI, ch. vi|
|I think I should have no other mortal wants, if I could always have plenty of music. It seems to infuse strength into my limbs, and ideas into my brain. Life seems to go on without effort, when I am filled with music.|,George Eliot, 
|There is no feeling, except the extremes of fear and grief, that does not find relief in music.|,George Eliot, 
|I've never any pity for conceited people, because I think they carry their comfort about with them.|,George Eliot, 
|Childhood has no forebodings; but then, it is soothed by no memories of outlived sorrow.|,George Eliot, 
|How lovely the little river is, with its dark changing wavelets! It seems to me like a living companion while I wander along the bank, and listen to its low, placid voice . . .|,George Eliot, 
|Better spend an extra hundred or two on your son's education, than leave it him in your will.|,George Eliot, 
|These bitter sorrows of childhood! when sorrow is all new and strange, when hope has not yet got wings to fly beyond the days and weeks, and the space from summer to summer seems measureless.|,George Eliot, 
We could never have loved the earth so well if we had had no childhood in it...,George Eliot, 
|If a man means to be hard, let him keep in his saddle and speak from that height, above the level of pleading eyes, and with the command of a distant horizon.|,George Eliot, 
|Ugly and deformed people have great need of unusual virtues, because they are likely to be extremely uncomfortable without them.|,George Eliot, 
|There was no gleam, no shadow, for the heavens, too, were one still, pale cloud; no sound or motion in anything but the dark river that flowed and moaned like an unresting sorrow.|,George Eliot, 
High achievements demand some other unusual qualification besides an unusual desire for high prizes.,George Eliot, 
|It is doubtful whether our soldiers would be maintained if there were not pacific people at home who like to fancy themselves soldiers. War, like other dramatic spectacles, might possibly cease for want of a "public."|,George Eliot, 
|If boys and men are to be welded together in the glow of transient feeling, they must be made of metal that will mix, else they inevitably fall asunder when the heat dies out.|,George Eliot, 
|If I got places, sir, it was because I made myself fit for 'em. If you want to slip into a round hole, you must make a ball of yourself; that's where it is.|,George Eliot, 
|It seems to me we can never give up longing and wishing while we are thoroughly alive. There are certain things we feel to be beautiful and good, and we must hunger after them. How can we ever be satisfied without them until our feelings are deadened?|,George Eliot, 
|She and Stephen were in that stage of courtship which makes the most exquisite moment of youth, the freshest blossom-time of passion, — when each is sure of the other's love, but no formal declaration has been made, and all is mutual divination, exalting the most trivial word, the lightest gesture, into thrills delicate and delicious as wafted jasmine scent.|,George Eliot, 
One gets a bad habit of being unhappy.,George Eliot, 
|There is something strangely winning to most women in that offer of the firm arm; the help is not wanted physically at that moment, but the sense of help, the presence of strength that is outside them and yet theirs, meets a continual want of the imagination.|,George Eliot, 
Jealousy is never satisfied with anything short of an omniscience that would detect the subtlest fold of the heart.,George Eliot, 
More helpful than all wisdom is one draught of simple human pity that will not forsake us.,George Eliot, 
|Nature repairs her ravages, — repairs them with her sunshine, and with human labor. The desolation wrought by that flood had left little visible trace on the face of the earth, five years after. The fifth autumn was rich in golden cornstacks, rising in thick clusters among the distant hedgerows; the wharves and warehouses on the Floss were busy again, with echoes of eager voices, with hopeful lading and unlading.And every man and woman mentioned in this history was still living, except those whose end we know.|,George Eliot, 
|Nature repairs her ravages, but not all. The uptorn trees are not rooted again; the parted hills are left scarred; if there is a new growth, the trees are not the same as the old, and the hills underneath their green vesture bear the marks of the past rending. To the eyes that have dwelt on the past, there is no thorough repair.|,George Eliot, 
|Renunciation remains sorrow, though a sorrow borne willingly.|,George Eliot, 
|But then the need of being loved, the strongest need … in poor Maggie’s nature, began to wrestle with her pride and soon threw it.|,George Eliot, 
|Do we not wile away moments of inanity or fatigued waiting by repeating some trivial movement or sound, until the repetition has bred a want, which is incipient habit?|,George Eliot, 
|When Squire Cass's standing dishes diminished in plenty and freshness, his guests had nothing to do but to walk a little higher up the village to Mr. Osgood's, at the Orchards, and they found hams and chines uncut, pork-pies with the scent of the fire in them, spun butter in all its freshness — everything, in fact, that appetites at leisure could desire, in perhaps greater perfection, though not in greater abundance, than at Squire Cass's.|,George Eliot, 
|The rich ate and drank freely, accepting gout and apoplexy as things that ran mysteriously in respectable families . . .|,George Eliot, 
|That big muscular frame of his held plenty of animal courage, but helped him to no decision when the dangers to be braved were such as could neither be knocked down nor throttled.|,George Eliot, 
The yoke a man creates for himself by wrong-doing will breed hate in the kindliest nature . . .,George Eliot, 
|A man will tell you that he has worked in a mine for forty years unhurt by an accident as a reason why he should apprehend no danger, though the roof is beginning to sink . . .|,George Eliot, 
|Instead of trying to still his fears, he encouraged them, with that superstitious impression which clings to us all, that if we expect evil very strongly it is the less likely to come . . .|,George Eliot, 
|He had a sense that the old man meant to be good-natured and neighbourly; but the kindness fell on him as sunshine falls on the wretched — he had no heart to taste it, and felt that it was very far off him.|,George Eliot, 
|Formerly, his heart had been as a locked casket with its treasure inside; but now the casket was empty, and the lock was broken. Left groping in darkness, with his prop utterly gone, Silas had inevitably a sense, though a dull and half-despairing one, that if any help came to him it must come from without; and there was a slight stirring of expectation at the sight of his fellow-men, a faint consciousness of dependence on their goodwill.|,George Eliot, 
|She was perfectly quiet now, but not asleep — only soothed by sweet porridge and warmth into that wide-gazing calm which makes us older human beings, with our inward turmoil, feel a certain awe in the presence of a little child, such as we feel before some quiet majesty or beauty in the earth or sky — before a steady glowing planet, or a full-flowered eglantine, or the bending trees over a silent pathway.|,George Eliot, 
|"Ah," said Dolly, with soothing gravity, "it's like the night and the morning, and the sleeping and the waking, and the rain and the harvest — one goes and the other comes, and we know nothing how nor where. We may strive and scrat and fend, but it's little we can do arter all — the big things come and go wi' no striving o' our'n — they do, that they do; and I think you're in the right on it to keep the little un, Master Marner, seeing as it's been sent to you, though there's folks as thinks different".|,George Eliot, 
|In old days there were angels who came and took men by the hand and led them away from the city of destruction. We see no white-winged angels now. But yet men are led away from threatening destruction: a hand is put into theirs, which leads them forth gently towards a calm and bright land, so that they look no more backward; and the hand may be a little child's.|,George Eliot, 
That quiet mutual gaze of a trusting husband and wife is like the first moment of rest or refuge from a great weariness or a great danger — not to be interfered with by speech or action which would distract the sensations from the fresh enjoyment of repose.,George Eliot, 
|When a man had deserved his good luck, it was the part of his neighbors to wish him joy.|,George Eliot, 
Nothing is so good as it seems beforehand...,George Eliot, 
|O may I join the choir invisibleOf those immortal dead who live againIn minds made better by their presence; liveIn pulses stirred to generosity,In deeds of daring rectitude, in scornFor miserable aims that end with self,In thoughts sublime that pierce the night like stars,And with their mild persistence urge men's searchTo vaster issues.|,George Eliot, 
|So to live is heaven:To make undying music in the world,Breathing a beauteous order that controlsWith growing sway the growing life of man.|,George Eliot, 
|This is life to come, —Which martyred men have made more gloriousFor us who strive to follow. May I reachThat purest heaven, — be to other soulsThe cup of strength in some great agony,Enkindle generous ardor, feed pure love,Beget the smiles that have no cruelty,Be the sweet presence of a good diffused,And in diffusion ever more intense! So shall I join the choir invisibleWhose music is the gladness of the world.|,George Eliot, 
Creeds of terror.,George Eliot,Book 1
|A serious ape whom none take seriously,Obliged in this fool's world to earn his nutsBy hard buffoonery.|,George Eliot,Book 1
His smile is sweetened by his gravity.,George Eliot,Book 1
Certain winds will make men's temper bad.,George Eliot,Book 1
Sad as a wasted passion.,George Eliot,Book 1
Knightly love is blent with reverenceAs heavenly air is blent with heavenly blue.,George Eliot,Book 1
Inclination snatches argumentsTo make indulgence seem judicious choice.,George Eliot,Book 1
|Perhaps the windWails so in winter for the summers dead,And all sad sounds are nature's funeral criesFor what has been and is not.|,George Eliot,Book 1
|When Cain was driven from Jehovah's landHe wandered eastward, seeking some far strandRuled by kind gods who asked no offeringsSave pure field-fruits, as aromatic things,To feed the subtler sense of frames divineThat lived on fragrance for their food and [wine]]:Wild joyous gods, who winked at faults and folly,And could be pitiful and melancholy.He never had a doubt that such gods were;He looked within, and saw them mirrored there.|,George Eliot, 
|There comes a night when all too lateThe mind shall long to prompt the achieving hand,The eager thought behind closed portals stand,And the last wishes to the mute lips pressBuried ere death in silent helplessness.|,George Eliot, 
|While the arm is strong to strike and heave,Let soul and arm give shape that will abide...|,George Eliot, 
|Lamech's sons were heroes of their race:Jubal, the eldest, bore upon his faceThe look of that calm river-god, the Nile,Mildly secure in power that needs not guile.|,George Eliot, 
